Global_active_power,Global_reactive_power,Voltage,Global_intensity,day,month,year,hour,minute,Total Reading
0.5,0.104,244.93,2.2,1,10,2008,0,20,0.0
2.156,0.052,239.49,9.0,28,1,2008,8,44,18.0
1.77,0.126,239.47,7.4,21,2,2008,22,33,0.0
1.448,0.214,237.63,6.0,21,4,2009,1,30,3.0
3.548,0.058,239.35,14.8,2,3,2008,2,4,55.0
2.49,0.208,240.98,10.2,28,1,2007,8,0,2.0
0.486,0.2,240.28,2.2,3,7,2009,12,6,1.0
0.332,0.088,241.04,1.4,5,7,2008,1,59,1.0
0.37,0.0,239.91,1.6,22,9,2008,6,23,1.0
1.328,0.048,242.73,5.4,19,11,2009,11,26,19.0
0.31,0.122,243.75,1.4,22,6,2007,6,18,1.0
0.262,0.0,245.59,1.0,5,2,2009,3,49,1.0
0.314,0.0,242.1,1.4,6,12,2009,2,11,0.0
0.69,0.18,245.1,3.0,12,4,2009,12,42,0.0
0.39,0.114,244.61,1.6,22,1,2010,23,49,2.0
0.182,0.0,237.27,0.8,31,8,2009,15,44,1.0
0.256,0.074,240.79,1.0,9,10,2010,15,41,1.0
0.456,0.082,246.59,1.8,2,6,2009,16,37,2.0
0.334,0.11,245.68,1.4,20,1,2010,1,48,2.0
0.252,0.12,241.29,1.2,8,6,2010,1,22,1.0
0.342,0.0,244.28,1.4,2,10,2010,3,12,0.0
2.58,0.114,241.82,10.6,26,6,2007,23,46,39.0
1.43,0.326,239.01,6.0,29,6,2007,20,8,19.0
3.138,0.06,236.77,13.2,16,2,2008,17,41,17.0
3.824,0.126,243.28,16.6,12,2,2009,14,47,48.0
0.224,0.0,242.99,1.0,19,10,2007,17,9,0.0
0.322,0.218,244.21,1.6,27,5,2010,23,29,2.0
1.436,0.054,245.53,5.8,2,3,2009,12,10,18.0
0.63,0.0,249.13,2.6,15,1,2010,16,31,1.0
0.25,0.0,242.4,1.0,24,10,2007,12,25,1.0
0.94,0.264,243.04,4.0,17,5,2009,5,7,12.0
0.29,0.096,241.21,1.2,28,10,2007,12,25,1.0
0.204,0.092,236.56,1.0,5,10,2007,13,51,0.0
1.37,0.082,239.89,5.6,19,2,2009,7,19,17.0
0.332,0.0,239.42,1.6,20,6,2007,14,8,0.0
3.824,0.0,244.4,15.6,26,12,2007,14,22,57.0
1.864,0.106,240.43,7.8,10,4,2007,21,35,1.0
1.336,0.046,242.18,5.4,1,3,2007,12,21,18.0
0.592,0.104,235.67,2.4,6,2,2008,10,23,1.0
0.156,0.0,238.29,0.6,30,7,2010,21,42,1.0
1.49,0.158,239.32,6.2,21,4,2009,19,7,0.0
3.368,0.542,237.61,15.0,5,8,2008,19,27,44.0
1.328,0.0,241.73,5.4,24,9,2009,10,23,19.0
1.546,0.156,238.09,6.4,10,9,2010,6,50,19.0
0.204,0.0,242.07,0.8,30,10,2007,4,0,0.0
0.326,0.096,248.22,1.4,2,11,2010,16,25,3.0
0.28,0.15,242.33,1.4,14,8,2009,2,26,1.0
0.366,0.148,243.75,1.8,11,6,2007,2,34,1.0
1.404,0.278,238.27,6.0,15,7,2010,4,21,13.0
0.354,0.1,239.99,1.6,11,9,2008,1,52,2.0
1.648,0.068,240.55,6.8,14,3,2008,16,51,19.0
1.408,0.072,243.25,5.8,17,12,2009,9,13,19.0
0.31,0.084,234.3,1.4,31,5,2007,6,33,0.0
1.428,0.382,236.22,6.2,15,8,2009,22,28,0.0
0.926,0.158,240.3,4.0,5,11,2008,20,15,2.0
0.342,0.226,240.74,1.6,16,7,2009,12,35,3.0
1.392,0.052,238.1,5.8,10,12,2009,9,24,19.0
1.422,0.0,242.86,5.8,12,5,2008,9,47,18.0
0.358,0.106,243.92,1.6,28,2,2009,1,24,0.0
0.602,0.246,244.83,2.6,19,6,2007,20,11,0.0
2.656,0.0,235.61,11.2,1,5,2007,17,58,17.0
0.184,0.104,242.1,0.8,27,8,2007,19,11,0.0
2.484,0.07,237.55,10.4,23,10,2007,19,59,18.0
0.984,0.0,247.64,5.8,24,12,2006,3,49,0.0
0.216,0.046,244.17,0.8,21,1,2009,4,58,0.0
0.222,0.0,239.96,1.0,11,9,2007,4,11,0.0
2.13,0.1,237.84,9.0,24,1,2010,20,23,18.0
1.686,0.08,244.1,6.8,20,11,2010,6,56,18.0
1.648,0.194,241.84,6.8,21,3,2009,12,54,18.0
1.318,0.054,239.74,5.4,22,9,2010,13,15,19.0
0.308,0.076,245.61,1.2,14,11,2010,5,28,1.0
0.394,0.33,235.62,2.2,8,4,2008,7,40,2.0
2.448,0.17,239.17,10.2,22,2,2007,4,22,0.0
2.376,0.15,236.9,10.0,19,4,2008,21,4,18.0
1.882,0.218,242.48,7.8,1,7,2007,22,27,18.0
0.294,0.094,240.38,1.2,5,12,2008,9,23,2.0
1.852,0.0,242.61,7.6,27,12,2009,12,50,18.0
1.418,0.194,240.36,6.0,6,12,2010,8,42,18.0
1.0,0.084,239.75,4.2,2,1,2008,11,36,0.0
0.484,0.174,244.94,2.0,1,2,2007,6,54,0.0
1.428,0.062,235.74,6.0,11,8,2010,14,4,19.0
0.266,0.124,241.73,1.2,8,4,2010,20,0,0.0
1.918,0.252,235.29,8.2,22,4,2007,20,57,17.0
0.366,0.11,245.03,1.6,1,9,2010,16,37,1.0
0.332,0.108,242.4,1.4,10,3,2008,14,11,0.0
0.318,0.102,241.39,1.4,4,11,2008,13,10,2.0
0.188,0.094,239.53,0.8,21,6,2007,12,25,0.0
1.266,0.054,237.74,5.2,9,5,2007,2,23,18.0
0.286,0.124,242.26,1.2,7,9,2009,5,18,1.0
0.22,0.108,242.81,1.0,22,7,2009,1,11,1.0
0.432,0.232,241.13,2.0,3,9,2008,5,10,1.0
0.26,0.0,246.59,1.0,26,10,2010,6,29,1.0
0.25,0.0,236.72,1.0,25,5,2007,5,15,0.0
2.268,0.36,237.6,9.6,24,5,2008,18,48,18.0
0.35,0.09,241.62,1.6,7,1,2009,21,33,2.0
0.42,0.314,244.61,2.2,1,3,2007,6,26,1.0
0.614,0.098,238.96,2.6,29,6,2010,11,34,0.0
0.262,0.13,243.36,1.2,27,6,2007,0,37,0.0
3.55,0.058,237.57,14.8,9,12,2007,21,41,20.0
2.666,0.064,239.35,11.0,13,11,2009,20,44,20.0
1.206,0.0,242.23,5.0,9,12,2007,2,55,18.0
0.284,0.132,240.22,1.4,14,7,2010,6,27,1.0
0.684,0.07,241.8,2.8,29,10,2008,7,40,0.0
1.33,0.0,232.12,5.6,17,5,2007,20,40,17.0
0.252,0.184,240.42,1.2,23,9,2007,0,49,1.0
1.324,0.048,235.02,5.6,26,5,2007,20,56,0.0
0.12,0.0,233.92,0.6,19,7,2007,14,45,0.0
0.256,0.124,242.05,1.2,8,7,2010,13,52,0.0
0.306,0.108,241.33,1.2,11,2,2007,1,18,0.0
1.594,0.0,237.62,6.6,13,10,2007,18,4,19.0
0.198,0.0,242.6,1.0,9,11,2009,3,52,1.0
0.34,0.088,241.08,1.4,5,3,2010,2,58,1.0
0.388,0.218,240.77,1.8,18,2,2007,23,7,2.0
1.098,0.0,232.67,4.6,8,3,2007,8,19,17.0
0.112,0.0,240.61,0.6,24,9,2007,2,42,0.0
0.738,0.056,243.51,3.0,11,9,2008,23,5,0.0
0.352,0.114,239.64,1.6,23,3,2010,23,55,1.0
0.256,0.0,244.35,1.2,26,1,2009,1,53,0.0
0.61,0.0,242.51,2.4,27,4,2008,10,8,0.0
1.338,0.0,242.87,5.4,14,10,2008,2,21,19.0
0.226,0.074,236.13,1.0,30,4,2007,17,32,2.0
1.594,0.17,240.99,6.6,5,2,2010,14,15,20.0
0.308,0.09,244.34,1.2,4,6,2010,4,2,0.0
0.262,0.2,241.41,1.4,21,9,2007,3,37,1.0
1.406,0.084,242.87,5.8,23,9,2009,13,31,19.0
0.232,0.0,244.36,1.0,1,6,2008,4,1,0.0
0.452,0.152,243.61,1.8,17,4,2008,0,10,1.0
0.6,0.172,239.72,2.8,11,1,2008,20,2,0.0
0.38,0.0,243.49,2.0,7,11,2008,0,15,5.0
0.344,0.084,241.16,1.4,16,4,2010,11,3,1.0
0.078,0.0,238.5,0.2,8,12,2008,2,12,1.0
0.152,0.0,241.47,0.6,25,9,2008,1,2,1.0
0.256,0.0,241.27,1.2,13,3,2007,13,16,0.0
1.418,0.096,239.94,5.8,3,3,2010,12,2,18.0
1.376,0.086,240.8,5.6,19,1,2009,10,10,17.0
0.502,0.082,245.81,2.2,14,9,2008,23,47,1.0
0.428,0.0,240.45,2.0,16,2,2007,5,47,0.0
2.48,0.144,241.56,10.2,9,3,2009,13,48,36.0
0.64,0.056,237.39,2.6,10,5,2010,18,11,2.0
1.57,0.0,240.49,6.4,17,10,2008,8,5,19.0
0.224,0.0,240.14,1.0,3,9,2007,0,9,0.0
0.216,0.106,242.16,1.0,8,7,2009,9,46,1.0
0.28,0.0,244.63,1.2,17,3,2008,3,33,0.0
0.304,0.0,244.69,1.2,5,12,2010,3,16,1.0
0.382,0.16,242.65,1.6,27,2,2010,3,28,2.0
0.22,0.0,243.81,0.8,26,2,2009,5,6,0.0
1.506,0.0,242.52,6.2,12,11,2007,10,35,18.0
1.162,0.0,235.88,4.8,27,4,2007,20,27,17.0
0.278,0.138,242.32,1.4,15,7,2007,0,49,0.0
2.484,0.0,237.98,10.4,12,3,2009,7,58,18.0
0.138,0.0,242.99,0.6,8,4,2009,15,49,1.0
0.308,0.23,240.23,1.6,8,1,2008,14,31,1.0
2.384,0.0,239.3,9.8,16,11,2008,1,12,0.0
0.334,0.076,244.76,1.4,25,1,2010,0,42,1.0
3.33,0.252,237.93,15.0,14,11,2010,16,14,32.0
1.576,0.148,241.63,6.4,24,3,2010,12,28,23.0
0.302,0.154,240.45,1.6,16,8,2010,5,9,1.0
1.212,0.094,231.78,5.2,5,9,2007,10,3,16.0
1.37,0.186,242.73,5.8,13,5,2010,20,35,2.0
0.564,0.354,242.2,2.6,19,7,2009,19,43,2.0
0.228,0.05,246.69,1.0,26,11,2010,5,39,0.0
1.096,0.0,232.48,4.6,13,8,2007,13,51,17.0
1.606,0.33,243.22,7.0,13,4,2009,23,30,22.0
1.824,0.086,241.66,7.4,14,1,2009,12,33,18.0
1.334,0.0,241.15,5.4,20,4,2010,15,31,19.0
0.232,0.096,243.12,1.0,15,8,2010,7,35,1.0
2.114,0.048,230.74,9.0,24,11,2010,21,29,16.0
1.516,0.1,239.64,6.2,24,9,2010,21,27,0.0
0.374,0.086,243.59,1.6,4,5,2009,6,29,0.0
1.762,0.066,241.96,7.2,20,10,2009,12,23,18.0
0.414,0.116,240.81,1.8,16,7,2008,0,10,1.0
0.7,0.0,243.65,3.2,9,2,2007,22,30,1.0
1.44,0.056,238.84,6.0,1,10,2008,10,9,17.0
0.25,0.0,243.4,1.0,22,5,2009,2,35,0.0
0.192,0.108,232.51,0.8,31,7,2007,14,2,0.0
1.458,0.168,242.47,6.0,22,3,2010,13,59,20.0
2.438,0.054,242.5,10.0,3,11,2007,3,25,0.0
3.378,0.086,234.52,14.4,20,3,2007,20,42,20.0
0.354,0.112,241.62,1.4,10,11,2008,3,25,0.0
1.394,0.062,241.69,5.8,21,11,2010,8,48,18.0
0.322,0.124,242.85,1.4,3,3,2007,22,56,0.0
4.022,0.348,239.22,17.2,17,6,2007,20,57,50.0
2.218,0.33,232.95,9.6,5,2,2007,7,53,16.0
0.31,0.204,235.12,1.6,13,5,2007,10,54,0.0
3.634,0.108,238.05,15.2,6,4,2009,21,52,38.0
1.258,0.046,237.61,5.2,21,11,2009,10,55,18.0
1.306,0.0,241.82,5.4,16,1,2008,22,42,0.0
1.502,0.334,234.82,7.0,26,6,2008,9,9,19.0
3.396,0.046,240.62,15.2,23,3,2007,7,17,18.0
3.324,0.126,238.22,14.4,27,9,2009,11,7,49.0
1.614,0.08,245.14,6.6,23,10,2010,9,13,19.0
0.256,0.048,242.93,1.0,16,4,2010,6,19,1.0
1.764,0.078,238.47,7.4,20,4,2009,7,32,18.0
4.254,0.246,236.93,18.0,2,3,2007,16,12,56.0
1.372,0.08,240.8,5.6,26,3,2009,12,28,17.0
0.41,0.204,244.65,2.0,19,12,2006,10,30,1.0
0.204,0.094,239.37,1.0,13,9,2007,0,55,2.0
1.398,0.062,236.95,6.0,9,9,2007,14,5,17.0
0.742,0.0,247.46,3.0,22,12,2009,15,57,0.0
0.218,0.098,243.26,1.0,28,9,2009,0,33,1.0
3.79,0.158,235.71,16.2,3,11,2008,13,39,53.0
0.326,0.078,240.4,1.4,16,10,2009,15,22,0.0
0.758,0.0,244.56,3.0,1,7,2010,15,7,1.0
0.362,0.134,243.11,1.6,16,3,2009,4,45,0.0
0.33,0.138,244.46,1.4,3,1,2007,1,54,0.0
0.206,0.092,236.9,1.0,8,2,2008,10,14,0.0
0.204,0.048,243.35,0.8,17,2,2009,14,0,0.0
2.138,0.256,238.95,9.0,24,12,2006,12,0,19.0
0.232,0.086,239.35,1.0,8,2,2010,21,57,0.0
0.558,0.338,243.12,2.6,20,2,2008,11,38,1.0
0.246,0.174,240.14,1.2,23,6,2007,3,19,1.0
0.322,0.0,238.6,1.6,6,7,2009,18,30,0.0
0.272,0.0,242.14,1.2,17,5,2010,4,34,0.0
0.286,0.208,236.98,1.4,20,9,2007,13,50,1.0
1.91,0.08,235.9,8.0,14,10,2008,20,45,0.0
0.402,0.346,241.36,2.2,8,10,2010,0,14,2.0
0.344,0.0,242.54,1.4,17,4,2010,21,30,0.0
0.512,0.07,241.7,2.2,5,5,2008,17,2,1.0
1.428,0.118,243.01,5.8,21,5,2009,5,58,19.0
2.582,0.47,238.01,11.0,19,9,2008,19,27,29.0
2.868,0.0,237.12,12.0,1,7,2008,8,4,17.0
0.336,0.228,241.96,1.6,18,7,2010,9,42,0.0
0.234,0.134,241.84,1.0,8,2,2009,23,38,0.0
4.258,0.15,233.28,18.2,10,11,2007,20,14,38.0
0.252,0.064,247.37,1.2,1,3,2007,3,7,0.0
0.624,0.09,242.04,2.6,18,5,2010,19,11,1.0
1.4,0.102,242.71,5.8,9,5,2007,23,16,18.0
1.312,0.056,245.98,5.2,1,12,2009,19,41,0.0
0.258,0.108,240.5,1.2,9,9,2008,5,36,0.0
1.426,0.0,245.4,5.8,27,11,2007,23,51,18.0
0.47,0.188,236.17,2.0,6,6,2007,18,28,0.0
0.14,0.0,239.4,0.6,7,11,2008,15,47,1.0
1.33,0.0,241.25,5.4,4,10,2008,9,49,18.0
2.146,0.288,240.89,9.0,26,6,2009,21,52,19.0
0.848,0.216,240.62,3.6,5,10,2009,17,47,1.0
0.13,0.0,241.94,0.6,13,7,2009,13,4,1.0
4.4,0.44,237.31,18.6,13,5,2008,15,38,42.0
1.49,0.218,241.47,6.2,3,12,2010,11,6,18.0
0.242,0.0,237.09,1.0,8,4,2007,17,28,0.0
1.694,0.0,238.36,7.0,18,3,2009,8,2,17.0
0.552,0.198,238.88,2.6,20,1,2008,10,15,0.0
0.366,0.07,242.75,1.6,21,5,2010,16,43,0.0
1.516,0.07,243.37,6.2,4,3,2010,17,13,18.0
0.258,0.0,241.93,1.0,4,11,2009,3,21,1.0
0.292,0.078,242.12,1.2,30,3,2008,9,2,1.0
2.646,0.0,243.58,10.8,1,1,2008,2,58,19.0
3.106,0.486,237.87,13.4,22,1,2007,13,8,17.0
1.362,0.126,241.38,5.6,7,9,2008,20,27,19.0
0.37,0.084,243.01,1.6,18,11,2008,6,18,0.0
0.22,0.0,241.02,1.0,29,3,2007,0,21,0.0
1.456,0.086,241.28,6.0,1,11,2010,11,25,18.0
0.27,0.0,244.67,1.0,16,4,2008,2,27,1.0
0.514,0.156,242.13,2.2,17,3,2008,22,6,0.0
0.216,0.0,240.67,0.8,15,4,2007,2,2,0.0
0.218,0.106,242.6,1.0,22,7,2009,1,12,0.0
0.342,0.222,242.65,1.6,7,4,2009,7,40,2.0
1.962,0.258,239.51,8.2,9,3,2010,9,13,27.0
1.484,0.1,239.87,6.2,5,11,2009,19,28,1.0
3.154,0.128,240.56,13.0,23,6,2009,20,57,52.0
0.408,0.088,237.74,1.8,2,1,2008,11,21,0.0
0.506,0.1,243.91,2.2,15,1,2008,6,44,0.0
1.54,0.0,241.29,6.4,20,3,2009,21,32,0.0
0.552,0.134,233.04,2.4,26,5,2009,20,19,2.0
2.03,0.108,231.0,8.8,8,3,2007,9,50,17.0
0.28,0.048,241.55,1.2,4,2,2009,4,58,0.0
0.18,0.096,237.03,0.8,8,12,2007,14,29,0.0
2.474,0.102,242.0,10.2,1,1,2007,4,7,0.0
0.376,0.0,241.77,1.8,28,7,2008,15,40,0.0
2.51,0.32,233.67,10.8,19,5,2007,17,58,19.0
1.228,0.0,242.6,5.0,9,9,2009,9,52,18.0
1.354,0.0,242.89,5.4,1,8,2010,14,5,19.0
0.736,0.068,247.88,3.0,23,12,2007,3,50,0.0
0.29,0.076,243.91,1.2,18,2,2009,15,52,0.0
7.972,0.196,231.41,34.4,4,5,2007,20,58,87.0
0.426,0.098,243.99,1.8,16,3,2008,16,8,1.0
1.356,0.096,234.68,5.8,5,12,2007,8,29,18.0
0.262,0.0,240.17,1.0,11,9,2010,3,36,1.0
1.584,0.112,246.46,6.4,22,1,2007,7,36,0.0
1.424,0.08,237.41,6.0,10,12,2009,8,43,18.0
0.306,0.0,243.24,1.2,5,4,2009,0,41,0.0
0.878,0.242,240.45,3.8,11,4,2008,16,55,0.0
0.132,0.0,235.86,0.6,26,6,2008,11,25,0.0
2.444,0.162,232.17,10.4,11,10,2010,11,38,34.0
1.48,0.208,239.84,6.2,5,7,2008,9,23,18.0
0.302,0.084,243.67,1.2,19,10,2007,17,53,0.0
3.828,0.362,235.8,16.2,21,1,2007,11,20,56.0
0.26,0.126,239.55,1.2,16,7,2010,11,22,1.0
0.234,0.0,239.18,1.0,3,12,2008,12,27,0.0
1.63,0.262,242.39,6.8,26,1,2007,6,48,18.0
1.838,0.238,250.33,7.4,18,12,2009,15,56,22.0
1.456,0.088,241.2,6.0,24,8,2010,7,35,19.0
0.498,0.312,244.21,2.4,22,10,2010,18,17,2.0
1.294,0.0,242.28,5.2,18,1,2007,1,42,18.0
1.52,0.146,244.52,6.2,1,8,2008,15,58,20.0
2.218,0.136,241.93,9.0,15,4,2008,6,59,19.0
0.428,0.084,244.91,1.8,13,12,2008,22,20,0.0
0.246,0.084,241.7,1.0,15,9,2010,2,58,2.0
0.274,0.1,241.79,1.2,27,6,2009,11,45,1.0
0.81,0.07,240.74,3.4,28,1,2007,10,31,0.0
3.252,0.53,239.24,14.0,25,10,2008,8,17,18.0
0.522,0.156,238.43,2.4,10,4,2010,13,56,1.0
0.868,0.186,240.13,3.6,9,4,2010,1,54,12.0
2.042,0.194,231.74,8.8,5,9,2007,6,47,17.0
0.232,0.118,241.32,1.0,18,5,2008,8,26,1.0
0.254,0.0,242.19,1.0,23,4,2008,12,18,1.0
0.386,0.194,244.1,1.8,1,8,2008,3,13,0.0
1.346,0.188,237.41,5.6,10,2,2009,10,46,18.0
0.324,0.09,244.47,1.4,1,5,2010,6,13,1.0
4.988,0.0,238.22,20.8,2,12,2009,20,21,55.0
1.404,0.08,239.82,5.8,10,12,2008,1,46,18.0
2.256,0.068,240.27,9.4,22,11,2010,21,54,17.0
1.85,0.058,239.44,7.6,3,3,2009,21,33,0.0
0.262,0.0,244.07,1.0,4,6,2008,0,29,0.0
1.274,0.0,239.95,5.2,21,3,2008,9,15,18.0
2.022,0.086,236.57,8.4,10,12,2007,7,48,18.0
2.908,0.35,241.7,12.2,25,12,2006,20,45,18.0
0.458,0.338,243.79,2.4,25,6,2007,17,15,1.0
1.514,0.092,238.02,6.4,10,9,2009,18,59,8.0
2.648,0.102,236.8,11.2,17,4,2009,7,29,18.0
1.712,0.064,239.9,7.2,24,11,2008,20,27,0.0
0.274,0.0,243.39,1.2,21,5,2010,6,15,1.0
2.962,0.05,242.69,12.2,13,1,2009,22,31,18.0
0.256,0.0,245.22,1.0,12,10,2009,6,20,1.0
0.424,0.222,241.41,2.0,22,4,2008,12,18,0.0
0.38,0.172,245.41,1.8,28,3,2007,23,6,0.0
0.818,0.3,242.93,3.6,28,12,2006,7,52,1.0
0.95,0.382,239.69,4.2,8,1,2009,9,58,12.0
0.26,0.092,240.52,1.2,17,8,2010,19,15,0.0
0.14,0.0,243.09,0.6,8,1,2009,3,33,1.0
0.204,0.074,236.53,1.0,5,1,2007,5,18,0.0
0.144,0.0,235.64,0.6,31,7,2007,23,21,0.0
0.98,0.316,236.57,4.2,29,6,2008,10,42,13.0
0.292,0.086,242.0,1.2,9,8,2010,10,32,1.0
0.208,0.0,233.72,0.8,27,2,2008,20,6,0.0
0.29,0.22,236.74,1.4,17,7,2007,16,25,1.0
0.268,0.108,242.79,1.2,23,8,2010,16,46,1.0
0.198,0.078,236.14,0.8,26,6,2007,11,9,0.0
0.372,0.346,239.87,2.0,20,8,2009,20,22,1.0
0.384,0.176,244.47,1.6,20,10,2009,4,20,2.0
1.336,0.0,246.42,5.4,26,1,2007,14,56,19.0
3.18,0.248,241.28,13.2,30,4,2009,23,1,19.0
0.14,0.0,240.96,0.6,21,6,2008,5,41,1.0
0.244,0.0,243.83,1.0,10,6,2009,17,15,1.0
0.324,0.106,240.38,1.4,23,5,2009,2,10,1.0
0.212,0.046,239.91,0.8,24,5,2007,1,18,0.0
0.22,0.108,234.5,1.0,5,12,2007,6,10,1.0
2.422,0.366,240.21,10.2,3,8,2008,13,24,17.0
1.656,0.236,238.7,7.0,22,5,2008,8,58,19.0
2.514,0.0,239.02,10.4,22,9,2007,14,56,39.0
0.234,0.132,240.85,1.0,29,8,2009,1,2,2.0
1.938,0.066,238.37,8.0,22,1,2010,7,21,18.0
0.212,0.0,239.23,0.8,26,2,2007,5,34,0.0
2.044,0.2,238.28,8.6,9,11,2009,8,7,29.0
0.474,0.34,241.11,2.4,10,11,2009,1,24,2.0
0.754,0.34,241.66,3.4,28,5,2010,11,49,2.0
0.386,0.166,244.72,1.8,23,2,2010,15,48,2.0
1.408,0.05,240.99,5.8,18,5,2010,7,2,19.0
0.27,0.09,240.99,1.2,25,8,2010,0,50,2.0
0.404,0.172,240.03,1.8,10,10,2010,6,19,1.0
1.474,0.142,243.92,6.0,28,12,2009,11,34,19.0
0.21,0.0,243.54,1.0,17,9,2009,23,59,1.0
1.934,0.0,238.44,8.0,4,9,2008,21,4,1.0
0.404,0.0,248.23,1.6,22,12,2009,15,34,0.0
0.186,0.066,241.16,0.8,7,10,2007,18,8,0.0
1.342,0.186,236.29,5.6,15,7,2007,13,7,17.0
0.306,0.24,242.21,1.6,7,3,2009,4,32,2.0
0.226,0.094,240.69,1.0,19,9,2008,2,52,1.0
0.396,0.124,240.65,1.6,19,4,2007,6,24,0.0
1.73,0.218,241.63,7.2,4,5,2009,7,40,20.0
0.078,0.0,238.79,0.2,8,7,2008,18,1,1.0
0.298,0.246,243.92,1.6,9,4,2007,1,38,0.0
1.38,0.0,238.49,5.8,26,2,2009,20,58,0.0
0.344,0.0,240.31,1.6,29,5,2010,11,43,1.0
1.596,0.36,239.69,6.8,19,5,2009,20,12,20.0
0.158,0.0,240.68,0.6,8,1,2010,20,23,1.0
0.208,0.0,239.52,1.0,14,7,2010,5,24,1.0
0.316,0.212,241.83,1.6,30,7,2010,22,35,2.0
0.292,0.092,241.77,1.2,14,4,2007,5,20,0.0
1.318,0.062,241.02,5.4,6,11,2008,4,30,19.0
0.434,0.224,242.41,2.0,26,4,2010,1,40,1.0
0.394,0.0,247.03,1.8,27,10,2010,0,49,1.0
1.4,0.098,237.78,5.8,17,10,2009,11,35,19.0
0.366,0.096,244.5,1.6,3,7,2009,6,11,0.0
0.34,0.07,242.96,1.4,10,8,2010,4,20,0.0
0.518,0.114,242.2,2.2,3,5,2010,5,4,2.0
0.244,0.054,245.9,1.0,1,2,2009,5,42,1.0
1.766,0.0,237.23,7.4,25,9,2008,20,10,17.0
1.798,0.152,243.14,7.4,14,2,2009,23,4,18.0
2.026,0.082,239.83,8.4,19,11,2009,21,7,18.0
1.12,0.372,237.53,5.0,7,9,2010,2,57,12.0
0.74,0.0,241.56,3.2,4,5,2008,13,36,2.0
1.298,0.0,241.79,5.2,24,2,2007,3,37,18.0
1.292,0.0,240.02,5.4,17,2,2007,1,3,17.0
1.39,0.072,243.58,5.6,3,6,2008,3,37,0.0
0.22,0.0,243.99,0.8,3,12,2008,23,47,0.0
0.324,0.094,242.76,1.4,11,11,2009,7,1,0.0
1.236,0.084,230.7,5.2,6,5,2008,10,7,17.0
0.288,0.0,243.21,1.2,20,5,2010,21,35,1.0
1.496,0.19,239.56,6.2,10,7,2007,23,31,19.0
0.26,0.048,244.78,1.2,22,1,2009,14,43,0.0
1.374,0.102,240.9,5.6,6,1,2009,8,47,20.0
0.326,0.15,246.41,1.4,27,1,2007,6,39,0.0
0.256,0.0,242.53,1.0,3,7,2008,16,27,0.0
1.83,0.146,240.92,7.6,27,9,2008,23,29,0.0
0.328,0.12,243.11,1.4,30,3,2007,1,50,0.0
0.638,0.118,242.81,2.6,19,6,2010,0,32,1.0
2.314,0.0,239.53,9.6,15,3,2009,20,10,18.0
1.548,0.082,239.59,6.4,2,4,2008,12,24,18.0
2.424,0.14,239.88,10.2,17,11,2007,23,9,0.0
2.938,0.0,237.8,12.4,12,10,2007,21,18,18.0
2.502,0.0,240.93,10.4,15,12,2008,18,22,0.0
0.29,0.226,240.92,1.4,8,8,2009,20,53,1.0
2.592,0.0,235.65,11.0,2,10,2008,17,28,18.0
0.364,0.108,246.21,1.6,24,1,2010,4,3,1.0
0.3,0.06,236.01,1.2,5,8,2007,2,46,1.0
1.462,0.0,238.06,6.2,21,1,2008,8,58,18.0
1.202,0.0,237.28,5.0,14,8,2010,23,53,18.0
0.34,0.186,241.34,1.6,23,8,2010,4,29,3.0
2.42,0.158,239.9,10.4,13,6,2010,19,12,37.0
0.182,0.0,241.31,0.8,19,4,2007,10,47,0.0
0.694,0.568,238.99,3.8,28,9,2007,17,57,0.0
0.232,0.114,241.99,1.0,9,11,2009,5,12,0.0
0.416,0.098,245.52,1.8,21,1,2009,20,6,0.0
0.322,0.21,240.27,1.6,20,6,2008,3,57,1.0
1.538,0.312,240.95,6.4,9,2,2009,5,20,19.0
0.342,0.234,241.81,1.6,13,6,2007,10,56,0.0
0.204,0.052,234.72,0.8,22,5,2007,18,18,0.0
2.262,0.0,238.55,9.4,1,4,2007,7,38,0.0
0.984,0.218,241.42,4.2,16,6,2007,22,32,1.0
0.278,0.076,240.26,1.2,11,3,2007,15,52,0.0
0.382,0.22,241.56,1.8,30,9,2007,3,57,1.0
0.444,0.172,244.82,1.8,19,4,2007,22,35,0.0
0.848,0.22,240.75,5.0,9,9,2007,15,35,4.0
0.648,0.252,245.84,2.8,19,3,2010,23,43,2.0
0.426,0.072,244.03,1.8,30,9,2010,3,51,0.0
1.446,0.07,243.03,6.0,6,5,2010,0,54,20.0
0.234,0.09,241.06,1.0,8,5,2010,4,56,0.0
1.41,0.054,241.3,5.8,26,1,2008,6,39,18.0
0.312,0.114,239.82,1.4,4,12,2007,2,30,0.0
0.242,0.0,243.34,1.2,22,3,2007,15,49,0.0
1.304,0.048,238.49,5.4,23,9,2010,1,52,19.0
1.544,0.048,239.87,6.4,31,12,2008,17,45,18.0
1.498,0.206,239.84,6.2,10,7,2009,9,9,18.0
1.862,0.342,238.31,7.8,28,5,2009,20,22,22.0
0.33,0.13,244.67,1.4,27,3,2007,15,40,0.0
1.574,0.0,241.56,6.4,10,9,2010,22,33,20.0
1.516,0.0,243.01,6.2,2,5,2010,1,31,19.0
1.396,0.058,244.46,5.6,2,9,2008,8,58,0.0
2.324,0.048,241.73,9.6,2,7,2010,18,23,19.0
2.442,0.202,239.23,11.2,22,9,2010,18,39,38.0
